date,item,units_sold,price_usd,revenue_usd,promo_flag,holiday_flag,weekend_flag,stockout_flag
2024-05-18 00:00:00,Chicken_Breast,157,5.56,872.75,0,0,1,0
2024-05-19 00:00:00,Chicken_Breast,171,5.57,951.63,0,0,1,0
2024-05-20 00:00:00,Chicken_Breast,159,5.56,883.28,0,0,0,0
2024-05-21 00:00:00,Chicken_Breast,178,5.56,989.15,0,0,0,0
2024-05-22 00:00:00,Chicken_Breast,171,5.56,951.48,0,0,0,0
2024-05-23 00:00:00,Chicken_Breast,208,4.96,1032.09,1,0,0,0
2024-05-24 00:00:00,Chicken_Breast,196,5.29,1036.79,1,0,0,0
2024-05-25 00:00:00,Chicken_Breast,204,5.05,1029.39,1,0,1,0
2024-05-26 00:00:00,Chicken_Breast,223,5.22,1164.06,1,0,1,0
2024-05-27 00:00:00,Chicken_Breast,227,5.03,1141.49,1,1,0,0
2024-05-28 00:00:00,Chicken_Breast,211,4.97,1048.39,1,0,0,0
2024-05-29 00:00:00,Chicken_Breast,178,5.56,990.5,0,0,0,0
2024-05-30 00:00:00,Chicken_Breast,160,5.56,890.15,0,0,0,0
2024-05-31 00:00:00,Chicken_Breast,168,5.55,933.07,0,0,0,0
2024-06-01 00:00:00,Chicken_Breast,157,5.56,872.43,0,0,1,0
2024-06-02 00:00:00,Chicken_Breast,185,5.55,1026.54,0,0,1,0
2024-06-03 00:00:00,Chicken_Breast,150,5.55,831.91,0,0,0,0
2024-06-04 00:00:00,Chicken_Breast,166,5.55,920.71,0,0,0,0
2024-06-05 00:00:00,Chicken_Breast,172,5.55,954.35,0,0,0,0
2024-06-06 00:00:00,Chicken_Breast,156,5.55,865.12,0,0,0,0
2024-06-07 00:00:00,Chicken_Breast,136,5.55,755.21,0,0,0,0
2024-06-08 00:00:00,Chicken_Breast,170,5.55,944.21,0,0,1,0
2024-06-09 00:00:00,Chicken_Breast,158,5.55,877.33,0,0,1,0
2024-06-10 00:00:00,Chicken_Breast,180,5.55,999.07,0,0,0,0
2024-06-11 00:00:00,Chicken_Breast,175,5.56,972.33,0,0,0,0
2024-06-12 00:00:00,Chicken_Breast,169,5.55,938.44,0,0,0,0
2024-06-13 00:00:00,Chicken_Breast,170,5.57,946.37,0,0,0,0
2024-06-14 00:00:00,Chicken_Breast,163,5.58,908.85,0,0,0,0
2024-06-15 00:00:00,Chicken_Breast,159,5.58,886.98,0,0,1,0
2024-06-16 00:00:00,Chicken_Breast,158,5.58,881.29,0,0,1,0
2024-06-17 00:00:00,Chicken_Breast,155,5.59,865.77,0,0,0,0
2024-06-18 00:00:00,Chicken_Breast,174,5.58,971.7,0,0,0,0
2024-06-19 00:00:00,Chicken_Breast,163,5.59,910.93,0,1,0,0
2024-06-20 00:00:00,Chicken_Breast,154,5.6,861.8,0,0,0,0
2024-06-21 00:00:00,Chicken_Breast,172,5.59,962.07,0,0,0,0
2024-06-22 00:00:00,Chicken_Breast,151,5.59,844.25,0,0,1,0
2024-06-23 00:00:00,Chicken_Breast,155,5.59,866.2,0,0,1,0
2024-06-24 00:00:00,Chicken_Breast,156,5.58,870.6,0,0,0,0
2024-06-25 00:00:00,Chicken_Breast,164,5.58,915.13,0,0,0,0
2024-06-26 00:00:00,Chicken_Breast,168,5.58,936.91,0,0,0,0
2024-06-27 00:00:00,Chicken_Breast,163,5.57,908.24,0,0,0,0
2024-06-28 00:00:00,Chicken_Breast,173,5.57,963.96,0,0,0,0
2024-06-29 00:00:00,Chicken_Breast,155,5.57,863.41,0,0,1,0
2024-06-30 00:00:00,Chicken_Breast,153,5.57,852.48,0,0,1,0
2024-07-01 00:00:00,Chicken_Breast,180,5.57,1003.48,0,0,0,0
2024-07-02 00:00:00,Chicken_Breast,161,5.58,898.01,0,0,0,0
2024-07-03 00:00:00,Chicken_Breast,172,5.58,959.57,0,0,0,0
2024-07-04 00:00:00,Chicken_Breast,173,5.57,964.13,0,1,0,0
2024-07-05 00:00:00,Chicken_Breast,136,5.58,758.32,0,0,0,0
2024-07-06 00:00:00,Chicken_Breast,157,5.57,874.88,0,0,1,0
2024-07-07 00:00:00,Chicken_Breast,152,5.56,845.28,0,0,1,0
2024-07-08 00:00:00,Chicken_Breast,164,5.56,911.05,0,0,0,0
2024-07-09 00:00:00,Chicken_Breast,160,5.56,890.2,0,0,0,0
2024-07-10 00:00:00,Chicken_Breast,170,5.56,945.53,0,0,0,0
2024-07-11 00:00:00,Chicken_Breast,157,5.56,873.58,0,0,0,0
2024-07-12 00:00:00,Chicken_Breast,148,5.56,822.57,0,0,0,0
2024-07-13 00:00:00,Chicken_Breast,156,5.55,866.15,0,0,1,0
2024-07-14 00:00:00,Chicken_Breast,139,5.55,771.79,0,0,1,0
2024-07-15 00:00:00,Chicken_Breast,154,5.54,853.42,0,0,0,0
2024-07-16 00:00:00,Chicken_Breast,149,5.54,825.96,0,0,0,0
2024-07-17 00:00:00,Chicken_Breast,165,5.54,914.14,0,0,0,0
2024-07-18 00:00:00,Chicken_Breast,158,5.54,875.54,0,0,0,0
2024-07-19 00:00:00,Chicken_Breast,194,4.89,947.97,1,0,0,0
2024-07-20 00:00:00,Chicken_Breast,177,4.93,872.74,1,0,1,0
2024-07-21 00:00:00,Chicken_Breast,166,5.1,847.26,1,0,1,0
2024-07-22 00:00:00,Chicken_Breast,186,5.06,940.8,1,0,0,0
2024-07-23 00:00:00,Chicken_Breast,207,4.92,1018.86,1,0,0,0
2024-07-24 00:00:00,Chicken_Breast,206,5.12,1054.39,1,0,0,0
2024-07-25 00:00:00,Chicken_Breast,175,5.54,970.02,0,0,0,0
2024-07-26 00:00:00,Chicken_Breast,122,5.54,675.64,0,0,0,0
2024-07-27 00:00:00,Chicken_Breast,141,5.53,779.36,0,0,1,0
2024-07-28 00:00:00,Chicken_Breast,146,5.54,808.3,0,0,1,0
2024-07-29 00:00:00,Chicken_Breast,157,5.53,868.13,0,0,0,0
2024-07-30 00:00:00,Chicken_Breast,158,5.53,873.52,0,0,0,0
2024-07-31 00:00:00,Chicken_Breast,161,5.53,890.13,0,0,0,0
2024-08-01 00:00:00,Chicken_Breast,159,5.54,880.64,0,0,0,0
2024-08-02 00:00:00,Chicken_Breast,125,5.54,692.34,0,0,0,0
2024-08-03 00:00:00,Chicken_Breast,135,5.54,747.76,0,0,1,0
2024-08-04 00:00:00,Chicken_Breast,121,5.54,669.85,0,0,1,0
2024-08-05 00:00:00,Chicken_Breast,142,5.54,786.44,0,0,0,0
2024-08-06 00:00:00,Chicken_Breast,161,5.53,891.05,0,0,0,0
2024-08-07 00:00:00,Chicken_Breast,157,5.53,867.54,0,0,0,0
2024-08-08 00:00:00,Chicken_Breast,161,5.53,890.61,0,0,0,0
2024-08-09 00:00:00,Chicken_Breast,153,5.52,845.17,0,0,0,0
2024-08-10 00:00:00,Chicken_Breast,150,5.53,829.44,0,0,1,0
2024-08-11 00:00:00,Chicken_Breast,131,5.53,724.07,0,0,1,0
2024-08-12 00:00:00,Chicken_Breast,140,5.52,772.72,0,0,0,0
2024-08-13 00:00:00,Chicken_Breast,145,5.52,800.1,0,0,0,0
2024-08-14 00:00:00,Chicken_Breast,167,5.51,920.96,0,0,0,0
2024-08-15 00:00:00,Chicken_Breast,149,5.52,821.78,0,0,0,0
2024-08-16 00:00:00,Chicken_Breast,191,4.97,949.32,1,0,0,0
2024-08-17 00:00:00,Chicken_Breast,186,5.11,951.12,1,0,1,0
2024-08-18 00:00:00,Chicken_Breast,163,4.99,814.17,1,0,1,0
2024-08-19 00:00:00,Chicken_Breast,180,5.23,941.87,1,0,0,0
2024-08-20 00:00:00,Chicken_Breast,171,5.24,895.3,1,0,0,0
2024-08-21 00:00:00,Chicken_Breast,193,5.19,1002.29,1,0,0,0
2024-08-22 00:00:00,Chicken_Breast,182,5.52,1004.03,0,0,0,0
2024-08-23 00:00:00,Chicken_Breast,141,5.52,777.76,0,0,0,0
2024-08-24 00:00:00,Chicken_Breast,141,5.52,777.73,0,0,1,0
2024-08-25 00:00:00,Chicken_Breast,129,5.52,711.65,0,0,1,0
2024-08-26 00:00:00,Chicken_Breast,144,5.51,793.7,0,0,0,0
2024-08-27 00:00:00,Chicken_Breast,167,5.51,920.17,0,0,0,0
2024-08-28 00:00:00,Chicken_Breast,161,5.51,887.25,0,0,0,0
2024-08-29 00:00:00,Chicken_Breast,150,5.51,826.92,0,0,0,0
2024-08-30 00:00:00,Chicken_Breast,153,5.52,844.21,0,0,0,0
2024-08-31 00:00:00,Chicken_Breast,144,5.52,794.4,0,0,1,0
2024-09-01 00:00:00,Chicken_Breast,131,5.51,721.52,0,0,1,0
2024-09-02 00:00:00,Chicken_Breast,151,5.51,832.06,0,1,0,0
2024-09-03 00:00:00,Chicken_Breast,159,5.52,876.94,0,0,0,0
2024-09-04 00:00:00,Chicken_Breast,162,5.52,894.39,0,0,0,0
2024-09-05 00:00:00,Chicken_Breast,137,5.52,755.83,0,0,0,0
2024-09-06 00:00:00,Chicken_Breast,148,5.52,816.35,0,0,0,0
2024-09-07 00:00:00,Chicken_Breast,123,5.5,677.11,0,0,1,0
2024-09-08 00:00:00,Chicken_Breast,142,5.5,781.58,0,0,1,0
2024-09-09 00:00:00,Chicken_Breast,144,5.5,792.21,0,0,0,0
2024-09-10 00:00:00,Chicken_Breast,174,5.5,956.6,0,0,0,0
2024-09-11 00:00:00,Chicken_Breast,183,5.49,1004.7,0,0,0,0
2024-09-12 00:00:00,Chicken_Breast,145,5.49,796.27,0,0,0,0
2024-09-13 00:00:00,Chicken_Breast,120,5.5,659.73,0,0,0,0
2024-09-14 00:00:00,Chicken_Breast,137,5.49,752.78,0,0,1,0
2024-09-15 00:00:00,Chicken_Breast,132,5.5,725.4,0,0,1,0
2024-09-16 00:00:00,Chicken_Breast,155,5.49,850.39,0,0,0,0
2024-09-17 00:00:00,Chicken_Breast,161,5.48,881.87,0,0,0,0
2024-09-18 00:00:00,Chicken_Breast,165,5.49,905.53,0,0,0,0
2024-09-19 00:00:00,Chicken_Breast,163,5.49,894.2,0,0,0,0
2024-09-20 00:00:00,Chicken_Breast,114,5.49,625.76,0,0,0,0
2024-09-21 00:00:00,Chicken_Breast,172,5.14,884.02,1,0,1,0
2024-09-22 00:00:00,Chicken_Breast,189,5.08,959.81,1,0,1,0
2024-09-23 00:00:00,Chicken_Breast,180,4.88,877.67,1,0,0,0
2024-09-24 00:00:00,Chicken_Breast,199,5.15,1025.76,1,0,0,0
2024-09-25 00:00:00,Chicken_Breast,191,5.15,983.33,1,0,0,0
2024-09-26 00:00:00,Chicken_Breast,196,4.99,977.99,1,0,0,0
2024-09-27 00:00:00,Chicken_Breast,128,5.52,706.96,0,0,0,0
2024-09-28 00:00:00,Chicken_Breast,133,5.52,734.63,0,0,1,0
2024-09-29 00:00:00,Chicken_Breast,141,5.52,778.49,0,0,1,0
2024-09-30 00:00:00,Chicken_Breast,143,5.53,790.37,0,0,0,0
2024-10-01 00:00:00,Chicken_Breast,162,5.53,895.19,0,0,0,0
2024-10-02 00:00:00,Chicken_Breast,138,5.52,761.93,0,0,0,0
2024-10-03 00:00:00,Chicken_Breast,150,5.53,828.95,0,0,0,0
2024-10-04 00:00:00,Chicken_Breast,132,5.53,729.55,0,0,0,0
2024-10-05 00:00:00,Chicken_Breast,129,5.52,712.05,0,0,1,0
2024-10-06 00:00:00,Chicken_Breast,133,5.52,734.09,0,0,1,0
2024-10-07 00:00:00,Chicken_Breast,123,5.51,678.05,0,0,0,0
2024-10-08 00:00:00,Chicken_Breast,142,5.51,782.43,0,0,0,0
2024-10-09 00:00:00,Chicken_Breast,155,5.51,853.49,0,0,0,0
2024-10-10 00:00:00,Chicken_Breast,144,5.51,792.84,0,0,0,0
2024-10-11 00:00:00,Chicken_Breast,127,5.51,699.19,0,0,0,0
2024-10-12 00:00:00,Chicken_Breast,154,5.51,848.76,0,0,1,0
2024-10-13 00:00:00,Chicken_Breast,125,5.51,688.65,0,0,1,0
2024-10-14 00:00:00,Chicken_Breast,165,5.51,908.71,0,1,0,0
2024-10-15 00:00:00,Chicken_Breast,140,5.5,770.46,0,0,0,0
2024-10-16 00:00:00,Chicken_Breast,161,5.51,886.8,0,0,0,0
2024-10-17 00:00:00,Chicken_Breast,152,5.51,837.91,0,0,0,0
2024-10-18 00:00:00,Chicken_Breast,134,5.52,739.51,0,0,0,0
2024-10-19 00:00:00,Chicken_Breast,129,5.52,712.63,0,0,1,0
2024-10-20 00:00:00,Chicken_Breast,141,5.53,779.76,0,0,1,0
2024-10-21 00:00:00,Chicken_Breast,144,5.53,796.14,0,0,0,0
2024-10-22 00:00:00,Chicken_Breast,153,5.53,846.67,0,0,0,0
2024-10-23 00:00:00,Chicken_Breast,160,5.53,884.71,0,0,0,0
2024-10-24 00:00:00,Chicken_Breast,144,5.53,796.12,0,0,0,0
2024-10-25 00:00:00,Chicken_Breast,149,5.53,824.37,0,0,0,0
2024-10-26 00:00:00,Chicken_Breast,143,5.54,791.73,0,0,1,0
2024-10-27 00:00:00,Chicken_Breast,137,5.54,758.62,0,0,1,0
2024-10-28 00:00:00,Chicken_Breast,140,5.54,775.29,0,0,0,0
2024-10-29 00:00:00,Chicken_Breast,147,5.53,813.39,0,0,0,0
2024-10-30 00:00:00,Chicken_Breast,179,5.53,990.18,0,0,0,0
2024-10-31 00:00:00,Chicken_Breast,151,5.53,835.75,0,0,0,0
2024-11-01 00:00:00,Chicken_Breast,123,5.54,681.03,0,0,0,0
2024-11-02 00:00:00,Chicken_Breast,145,5.53,802.44,0,0,1,0
2024-11-03 00:00:00,Chicken_Breast,142,5.54,786.88,0,0,1,0
2024-11-04 00:00:00,Chicken_Breast,145,5.54,803.2,0,0,0,0
2024-11-05 00:00:00,Chicken_Breast,140,5.54,775.99,0,0,0,0
2024-11-06 00:00:00,Chicken_Breast,164,5.54,908.3,0,0,0,0
2024-11-07 00:00:00,Chicken_Breast,157,5.54,869.29,0,0,0,0
2024-11-08 00:00:00,Chicken_Breast,133,5.53,736,0,0,0,0
2024-11-09 00:00:00,Chicken_Breast,132,5.53,729.68,0,0,1,0
2024-11-10 00:00:00,Chicken_Breast,143,5.54,791.64,0,0,1,0
2024-11-11 00:00:00,Chicken_Breast,170,5.53,939.6,0,1,0,0
2024-11-12 00:00:00,Chicken_Breast,152,5.53,840.3,0,0,0,0
2024-11-13 00:00:00,Chicken_Breast,171,5.52,944.12,0,0,0,0
2024-11-14 00:00:00,Chicken_Breast,158,5.52,872.42,0,0,0,0
2024-11-15 00:00:00,Chicken_Breast,152,5.52,839.15,0,0,0,0
2024-11-16 00:00:00,Chicken_Breast,141,5.52,778.17,0,0,1,0
2024-11-17 00:00:00,Chicken_Breast,147,5.51,809.78,0,0,1,0
2024-11-18 00:00:00,Chicken_Breast,117,5.5,643.55,0,0,0,0
2024-11-19 00:00:00,Chicken_Breast,182,5.5,1001.39,0,0,0,0
2024-11-20 00:00:00,Chicken_Breast,169,5.51,930.64,0,0,0,0
2024-11-21 00:00:00,Chicken_Breast,164,5.51,903.48,0,0,0,0
2024-11-22 00:00:00,Chicken_Breast,140,5.5,769.84,0,0,0,0
2024-11-23 00:00:00,Chicken_Breast,139,5.5,764.76,0,0,1,0
2024-11-24 00:00:00,Chicken_Breast,146,5.51,804.26,0,0,1,0
2024-11-25 00:00:00,Chicken_Breast,179,5.11,914.89,1,0,0,0
2024-11-26 00:00:00,Chicken_Breast,206,4.87,1002.52,1,0,0,0
2024-11-27 00:00:00,Chicken_Breast,207,4.94,1022.83,1,0,0,0
2024-11-28 00:00:00,Chicken_Breast,207,5.15,1066.29,1,1,0,0
2024-11-29 00:00:00,Chicken_Breast,180,4.95,890.65,1,0,0,0
2024-11-30 00:00:00,Chicken_Breast,177,5.17,915.92,1,0,1,0
2024-12-01 00:00:00,Chicken_Breast,189,4.96,937.93,1,0,1,0
2024-12-02 00:00:00,Chicken_Breast,148,5.51,815.38,0,0,0,0
2024-12-03 00:00:00,Chicken_Breast,179,5.5,984.62,0,0,0,0
2024-12-04 00:00:00,Chicken_Breast,163,5.49,895.62,0,0,0,0
2024-12-05 00:00:00,Chicken_Breast,166,5.5,912.36,0,0,0,0
2024-12-06 00:00:00,Chicken_Breast,135,5.5,741.89,0,0,0,0
2024-12-07 00:00:00,Chicken_Breast,144,5.49,790.66,0,0,1,0
2024-12-08 00:00:00,Chicken_Breast,158,5.5,868.22,0,0,1,0
2024-12-09 00:00:00,Chicken_Breast,150,5.49,823.64,0,0,0,0
2024-12-10 00:00:00,Chicken_Breast,158,5.49,868.07,0,0,0,0
2024-12-11 00:00:00,Chicken_Breast,175,5.5,962.68,0,0,0,0
2024-12-12 00:00:00,Chicken_Breast,178,5.51,980.41,0,0,0,0
2024-12-13 00:00:00,Chicken_Breast,155,5.51,854.03,0,0,0,0
2024-12-14 00:00:00,Chicken_Breast,148,5.51,815.65,0,0,1,0
2024-12-15 00:00:00,Chicken_Breast,146,5.51,804.6,0,0,1,0
2024-12-16 00:00:00,Chicken_Breast,162,5.52,894.75,0,0,0,0
2024-12-17 00:00:00,Chicken_Breast,155,5.52,856.1,0,0,0,0
2024-12-18 00:00:00,Chicken_Breast,205,5.11,1048.09,1,0,0,0
2024-12-19 00:00:00,Chicken_Breast,207,4.95,1024.42,1,0,0,0
2024-12-20 00:00:00,Chicken_Breast,184,5.24,963.35,1,0,0,0
2024-12-21 00:00:00,Chicken_Breast,186,5.08,944.08,1,0,1,0
2024-12-22 00:00:00,Chicken_Breast,203,4.98,1011.95,1,0,1,0
2024-12-23 00:00:00,Chicken_Breast,198,5.24,1038.13,1,0,0,0
2024-12-24 00:00:00,Chicken_Breast,203,5.15,1045.52,1,0,0,0
2024-12-25 00:00:00,Chicken_Breast,225,5.09,1144.68,1,1,0,0
2024-12-26 00:00:00,Chicken_Breast,212,5.1,1080.26,1,0,0,0
2024-12-27 00:00:00,Chicken_Breast,176,5.16,907.6,1,0,0,0
2024-12-28 00:00:00,Chicken_Breast,195,4.92,958.65,1,0,1,0
2024-12-29 00:00:00,Chicken_Breast,184,5.21,959.3,1,0,1,0
2024-12-30 00:00:00,Chicken_Breast,189,5.17,977.68,1,0,0,0
2024-12-31 00:00:00,Chicken_Breast,205,4.89,1002.3,1,0,0,0
2025-01-01 00:00:00,Chicken_Breast,183,5.49,1005.44,0,1,0,0
2025-01-02 00:00:00,Chicken_Breast,170,5.49,932.76,0,0,0,0
2025-01-03 00:00:00,Chicken_Breast,166,5.48,910.24,0,0,0,0
2025-01-04 00:00:00,Chicken_Breast,159,5.49,873.25,0,0,1,0
2025-01-05 00:00:00,Chicken_Breast,160,5.49,878.83,0,0,1,0
2025-01-06 00:00:00,Chicken_Breast,157,5.5,863.6,0,0,0,0
2025-01-07 00:00:00,Chicken_Breast,198,5.5,1089.72,0,0,0,0
2025-01-08 00:00:00,Chicken_Breast,188,5.51,1035.31,0,0,0,0
2025-01-09 00:00:00,Chicken_Breast,169,5.51,931.38,0,0,0,0
2025-01-10 00:00:00,Chicken_Breast,164,5.52,904.52,0,0,0,0
2025-01-11 00:00:00,Chicken_Breast,180,5.52,993.26,0,0,1,0
2025-01-12 00:00:00,Chicken_Breast,169,5.52,933.29,0,0,1,0
2025-01-13 00:00:00,Chicken_Breast,172,5.53,950.4,0,0,0,0
2025-01-14 00:00:00,Chicken_Breast,181,5.53,1001,0,0,0,0
2025-01-15 00:00:00,Chicken_Breast,169,5.53,934.8,0,0,0,0
2025-01-16 00:00:00,Chicken_Breast,181,5.53,1000.92,0,0,0,0
2025-01-17 00:00:00,Chicken_Breast,163,5.52,900.38,0,0,0,0
2025-01-18 00:00:00,Chicken_Breast,170,5.52,938.03,0,0,1,0
2025-01-19 00:00:00,Chicken_Breast,201,5.2,1045.25,1,0,1,0
2025-01-20 00:00:00,Chicken_Breast,212,4.92,1042.62,1,1,0,0
2025-01-21 00:00:00,Chicken_Breast,232,5.13,1189.35,1,0,0,0
2025-01-22 00:00:00,Chicken_Breast,215,5.06,1087.35,1,0,0,0
2025-01-23 00:00:00,Chicken_Breast,203,4.91,997.53,1,0,0,0
2025-01-24 00:00:00,Chicken_Breast,192,5.22,1001.93,1,0,0,0
2025-01-25 00:00:00,Chicken_Breast,158,5.52,872.11,0,0,1,0
2025-01-26 00:00:00,Chicken_Breast,183,5.52,1010.47,0,0,1,0
2025-01-27 00:00:00,Chicken_Breast,175,5.51,965,0,0,0,0
2025-01-28 00:00:00,Chicken_Breast,166,5.51,915.25,0,0,0,0
2025-01-29 00:00:00,Chicken_Breast,188,5.52,1037.78,0,0,0,0
2025-01-30 00:00:00,Chicken_Breast,170,5.52,938.49,0,0,0,0
2025-01-31 00:00:00,Chicken_Breast,152,5.52,839.71,0,0,0,0
2025-02-01 00:00:00,Chicken_Breast,172,5.52,949.93,0,0,1,0
2025-02-02 00:00:00,Chicken_Breast,163,5.53,901.85,0,0,1,0
2025-02-03 00:00:00,Chicken_Breast,158,5.53,874.32,0,0,0,0
2025-02-04 00:00:00,Chicken_Breast,178,5.53,983.76,0,0,0,0
2025-02-05 00:00:00,Chicken_Breast,181,5.52,999.74,0,0,0,0
2025-02-06 00:00:00,Chicken_Breast,173,5.52,954.37,0,0,0,0
2025-02-07 00:00:00,Chicken_Breast,167,5.51,921,0,0,0,0
2025-02-08 00:00:00,Chicken_Breast,161,5.51,887.88,0,0,1,0
2025-02-09 00:00:00,Chicken_Breast,177,5.51,974.83,0,0,1,0
2025-02-10 00:00:00,Chicken_Breast,150,5.5,824.96,0,0,0,0
2025-02-11 00:00:00,Chicken_Breast,216,4.84,1044.41,1,0,0,0
2025-02-12 00:00:00,Chicken_Breast,219,4.9,1072.01,1,0,0,0
2025-02-13 00:00:00,Chicken_Breast,226,4.89,1104.03,1,0,0,0
2025-02-14 00:00:00,Chicken_Breast,228,4.84,1102.72,1,0,0,0
2025-02-15 00:00:00,Chicken_Breast,208,4.89,1018,1,0,1,0
2025-02-16 00:00:00,Chicken_Breast,212,5.14,1089.78,1,0,1,0
2025-02-17 00:00:00,Chicken_Breast,207,5.49,1135.63,0,1,0,0
2025-02-18 00:00:00,Chicken_Breast,182,5.49,999.2,0,0,0,0
2025-02-19 00:00:00,Chicken_Breast,197,5.49,1082.32,0,0,0,0
2025-02-20 00:00:00,Chicken_Breast,189,5.49,1037.56,0,0,0,0
2025-02-21 00:00:00,Chicken_Breast,178,5.49,977,0,0,0,0
2025-02-22 00:00:00,Chicken_Breast,165,5.49,906.17,0,0,1,0
2025-02-23 00:00:00,Chicken_Breast,179,5.49,982.61,0,0,1,0
2025-02-24 00:00:00,Chicken_Breast,171,5.5,940.31,0,0,0,0
2025-02-25 00:00:00,Chicken_Breast,187,5.5,1027.59,0,0,0,0
2025-02-26 00:00:00,Chicken_Breast,190,5.49,1043.27,0,0,0,0
2025-02-27 00:00:00,Chicken_Breast,198,5.49,1087.06,0,0,0,0
2025-02-28 00:00:00,Chicken_Breast,158,5.5,868.67,0,0,0,0
2025-03-01 00:00:00,Chicken_Breast,155,5.49,851.22,0,0,1,0
2025-03-02 00:00:00,Chicken_Breast,188,5.5,1033.53,0,0,1,0
2025-03-03 00:00:00,Chicken_Breast,182,5.49,1000.07,0,0,0,0
2025-03-04 00:00:00,Chicken_Breast,188,5.49,1031.58,0,0,0,0
2025-03-05 00:00:00,Chicken_Breast,197,5.49,1081.53,0,0,0,0
2025-03-06 00:00:00,Chicken_Breast,196,5.48,1075.03,0,0,0,0
2025-03-07 00:00:00,Chicken_Breast,159,5.48,871.07,0,0,0,0
2025-03-08 00:00:00,Chicken_Breast,188,5.48,1030.35,0,0,1,0
2025-03-09 00:00:00,Chicken_Breast,182,5.48,997.73,0,0,1,0
2025-03-10 00:00:00,Chicken_Breast,176,5.47,963.5,0,0,0,0
2025-03-11 00:00:00,Chicken_Breast,187,5.48,1024.76,0,0,0,0
2025-03-12 00:00:00,Chicken_Breast,194,5.49,1064.48,0,0,0,0
2025-03-13 00:00:00,Chicken_Breast,194,5.49,1064.14,0,0,0,0
2025-03-14 00:00:00,Chicken_Breast,177,5.48,970.45,0,0,0,0
2025-03-15 00:00:00,Chicken_Breast,164,5.49,900.32,0,0,1,0
2025-03-16 00:00:00,Chicken_Breast,187,5.49,1026.4,0,0,1,0
2025-03-17 00:00:00,Chicken_Breast,188,5.49,1031.22,0,0,0,0
2025-03-18 00:00:00,Chicken_Breast,188,5.48,1030.9,0,0,0,0
2025-03-19 00:00:00,Chicken_Breast,209,5.48,1145.96,0,0,0,0
2025-03-20 00:00:00,Chicken_Breast,202,5.49,1108.17,0,0,0,0
2025-03-21 00:00:00,Chicken_Breast,211,5.12,1079.48,1,0,0,0
2025-03-22 00:00:00,Chicken_Breast,224,4.92,1102.36,1,0,1,0
2025-03-23 00:00:00,Chicken_Breast,195,5.11,996.02,1,0,1,0
2025-03-24 00:00:00,Chicken_Breast,221,5.14,1136.39,1,0,0,0
2025-03-25 00:00:00,Chicken_Breast,229,4.88,1117.97,1,0,0,0
2025-03-26 00:00:00,Chicken_Breast,220,5.16,1134.96,1,0,0,0
2025-03-27 00:00:00,Chicken_Breast,184,5.49,1010.98,0,0,0,0
2025-03-28 00:00:00,Chicken_Breast,176,5.49,966.03,0,0,0,0
2025-03-29 00:00:00,Chicken_Breast,180,5.48,986.87,0,0,1,0
2025-03-30 00:00:00,Chicken_Breast,173,5.47,946.88,0,0,1,0
2025-03-31 00:00:00,Chicken_Breast,185,5.48,1013.42,0,0,0,0
2025-04-01 00:00:00,Chicken_Breast,192,5.48,1051.45,0,0,0,0
2025-04-02 00:00:00,Chicken_Breast,201,5.48,1101.26,0,0,0,0
2025-04-03 00:00:00,Chicken_Breast,211,5.47,1154.22,0,0,0,0
2025-04-04 00:00:00,Chicken_Breast,176,5.47,962.29,0,0,0,0
2025-04-05 00:00:00,Chicken_Breast,175,5.47,957.1,0,0,1,0
2025-04-06 00:00:00,Chicken_Breast,185,5.47,1011.11,0,0,1,0
2025-04-07 00:00:00,Chicken_Breast,181,5.46,988.07,0,0,0,0
2025-04-08 00:00:00,Chicken_Breast,213,5.47,1164.68,0,0,0,0
2025-04-09 00:00:00,Chicken_Breast,196,5.48,1073.44,0,0,0,0
2025-04-10 00:00:00,Chicken_Breast,172,5.46,939.92,0,0,0,0
2025-04-11 00:00:00,Chicken_Breast,168,5.46,918.02,0,0,0,0
2025-04-12 00:00:00,Chicken_Breast,184,5.47,1005.95,0,0,1,0
2025-04-13 00:00:00,Chicken_Breast,181,5.47,990.29,0,0,1,0
2025-04-14 00:00:00,Chicken_Breast,182,5.47,996.01,0,0,0,0
2025-04-15 00:00:00,Chicken_Breast,202,5.46,1103,0,0,0,0
2025-04-16 00:00:00,Chicken_Breast,199,5.46,1085.78,0,0,0,0
2025-04-17 00:00:00,Chicken_Breast,179,5.45,975.07,0,0,0,0
2025-04-18 00:00:00,Chicken_Breast,161,5.45,876.77,0,0,0,0
2025-04-19 00:00:00,Chicken_Breast,165,5.45,898.55,0,0,1,0
2025-04-20 00:00:00,Chicken_Breast,182,5.44,989.99,0,0,1,0
2025-04-21 00:00:00,Chicken_Breast,182,5.44,990.58,0,0,0,0
2025-04-22 00:00:00,Chicken_Breast,187,5.44,1016.96,0,0,0,0
2025-04-23 00:00:00,Chicken_Breast,187,5.44,1017.93,0,0,0,0
2025-04-24 00:00:00,Chicken_Breast,185,5.45,1007.37,0,0,0,0
2025-04-25 00:00:00,Chicken_Breast,156,5.44,848.86,0,0,0,0
2025-04-26 00:00:00,Chicken_Breast,177,5.44,962.98,0,0,1,0
2025-04-27 00:00:00,Chicken_Breast,179,5.44,974.55,0,0,1,0
2025-04-28 00:00:00,Chicken_Breast,175,5.44,952.66,0,0,0,0
2025-04-29 00:00:00,Chicken_Breast,184,5.44,1001.48,0,0,0,0
